onboarding_id,user_id,role,status,onboarding_date
723,2492,agent,completed,2025-02-12
724,1253,agent,rejected,2025-01-13
725,2236,customer,kyc_done,2025-01-23
726,1033,customer,pending,2025-01-02
727,2778,customer,kyc_done,2025-03-18
728,1497,customer,kyc_done,2025-01-01
729,2451,merchant,kyc_done,2025-01-07
730,2022,agent,completed,2025-01-17
731,561,agent,kyc_done,2025-01-13
732,912,merchant,rejected,2025-03-17
733,886,agent,kyc_done,2025-01-10
734,1192,customer,kyc_done,2025-01-03
735,1682,merchant,kyc_done,2025-03-29
736,1148,merchant,completed,2025-03-29
737,283,agent,kyc_done,2025-01-17
738,1995,merchant,kyc_done,2025-03-08
739,2924,agent,rejected,2025-01-31
740,1023,merchant,rejected,2025-01-19
741,1041,customer,pending,2025-03-21
742,2688,merchant,completed,2025-03-30
743,2216,customer,pending,2025-01-29
744,943,merchant,completed,2025-02-07
745,1767,customer,rejected,2025-01-15
746,2934,agent,kyc_done,2025-02-04
747,2879,merchant,pending,2025-03-06
748,1375,merchant,rejected,2025-03-22
749,414,customer,pending,2025-02-03
750,1042,customer,pending,2025-03-12
751,2179,customer,kyc_done,2025-01-01
752,1736,customer,pending,2025-02-16
753,2359,merchant,completed,2025-01-30
754,2206,customer,kyc_done,2025-02-03
755,2196,merchant,completed,2025-02-14
756,2454,customer,kyc_done,2025-01-18
757,250,merchant,kyc_done,2025-01-26
758,1404,merchant,kyc_done,2025-01-20
759,37,merchant,pending,2025-01-26
760,1864,merchant,kyc_done,2025-03-28
761,899,merchant,pending,2025-02-04
762,1661,customer,rejected,2025-03-17
763,476,merchant,kyc_done,2025-02-08
764,2419,agent,pending,2025-01-02
765,2202,admin,completed,2025-03-16
766,1451,merchant,completed,2025-01-14
767,2747,merchant,kyc_done,2025-01-17
768,837,admin,kyc_done,2025-01-16
769,1759,customer,kyc_done,2025-03-01
770,1776,merchant,kyc_done,2025-01-28
771,2936,agent,kyc_done,2025-03-09
772,1750,customer,kyc_done,2025-03-09
773,2105,agent,pending,2025-02-23
774,2970,customer,completed,2025-02-21
775,2894,merchant,rejected,2025-03-01
776,1651,customer,pending,2025-03-08
777,1227,customer,kyc_done,2025-01-21
778,1307,admin,rejected,2025-03-15
779,510,merchant,kyc_done,2025-01-14
780,896,customer,completed,2025-03-14
781,2963,admin,completed,2025-01-01
782,1550,admin,pending,2025-02-13
783,462,merchant,pending,2025-01-17
784,1031,merchant,pending,2025-02-06
785,504,merchant,pending,2025-03-10
786,2495,customer,rejected,2025-03-29
787,847,admin,pending,2025-03-22
788,414,customer,rejected,2025-02-14
789,594,merchant,kyc_done,2025-02-08
790,1952,customer,rejected,2025-01-08
791,858,merchant,kyc_done,2025-01-12
792,1617,customer,completed,2025-01-16
793,2802,customer,pending,2025-03-28
794,1884,customer,kyc_done,2025-02-13
795,2921,customer,kyc_done,2025-03-19
796,981,agent,kyc_done,2025-03-27
797,2981,customer,kyc_done,2025-02-26
798,2283,merchant,completed,2025-03-01
799,927,customer,kyc_done,2025-02-27
800,711,merchant,rejected,2025-03-23
801,1948,customer,rejected,2025-02-02
802,2729,merchant,kyc_done,2025-02-07
803,296,admin,pending,2025-01-26
804,332,customer,pending,2025-03-10
805,961,merchant,kyc_done,2025-03-02
806,1197,customer,pending,2025-01-19
807,2058,customer,pending,2025-03-13
808,588,customer,kyc_done,2025-02-01
809,851,merchant,completed,2025-01-12
810,2697,customer,pending,2025-01-27
811,1232,customer,kyc_done,2025-02-19
812,2357,customer,kyc_done,2025-01-20
813,2843,agent,kyc_done,2025-02-25
814,459,customer,pending,2025-02-25
815,28,merchant,kyc_done,2025-03-22
816,350,merchant,kyc_done,2025-03-02
817,884,customer,pending,2025-03-13
818,297,customer,pending,2025-01-07
819,2266,admin,kyc_done,2025-01-18
820,1131,customer,rejected,2025-02-04
821,2029,admin,kyc_done,2025-03-03
822,1676,merchant,pending,2025-02-11
823,2139,merchant,rejected,2025-03-23
824,542,customer,kyc_done,2025-02-28
825,2340,customer,kyc_done,2025-02-11
826,1695,customer,kyc_done,2025-01-07
827,2939,customer,completed,2025-03-07
828,536,customer,rejected,2025-03-20
829,1854,customer,kyc_done,2025-01-30
830,1521,merchant,kyc_done,2025-03-27
831,644,merchant,completed,2025-03-11
832,1507,merchant,kyc_done,2025-01-09
833,2395,customer,pending,2025-03-09
834,1378,customer,pending,2025-02-04
835,939,agent,pending,2025-02-01
836,472,merchant,pending,2025-02-02
837,1258,customer,pending,2025-01-19
838,2090,agent,rejected,2025-02-07
839,2718,customer,kyc_done,2025-01-21
840,459,customer,kyc_done,2025-02-23
841,2559,customer,kyc_done,2025-01-13
842,1546,customer,pending,2025-03-17
843,2295,customer,pending,2025-02-23
844,312,customer,kyc_done,2025-03-09
845,2652,merchant,kyc_done,2025-03-03
846,327,agent,kyc_done,2025-01-03
847,1283,merchant,pending,2025-01-20
848,2387,merchant,kyc_done,2025-03-14
849,879,customer,completed,2025-02-03
850,1229,agent,pending,2025-03-08
851,1587,merchant,kyc_done,2025-02-06
852,311,agent,kyc_done,2025-01-01
853,2817,merchant,kyc_done,2025-02-01
854,520,customer,kyc_done,2025-02-22
855,1159,merchant,kyc_done,2025-02-17
856,2440,customer,kyc_done,2025-03-18
857,1198,agent,kyc_done,2025-03-12
858,129,agent,kyc_done,2025-01-10
859,1090,admin,kyc_done,2025-02-02
860,1630,merchant,pending,2025-01-31
861,1467,merchant,kyc_done,2025-01-03
862,1548,merchant,pending,2025-01-16
863,1439,customer,kyc_done,2025-02-20
864,947,admin,completed,2025-02-28
865,965,customer,pending,2025-01-14
866,343,merchant,kyc_done,2025-03-12
867,1287,merchant,completed,2025-01-25
868,1710,admin,pending,2025-02-07
869,527,customer,completed,2025-02-24
870,1560,admin,pending,2025-01-20
871,1569,customer,pending,2025-03-13
872,560,customer,kyc_done,2025-03-24
873,862,customer,rejected,2025-02-16
874,631,merchant,completed,2025-01-10
875,2658,agent,pending,2025-01-28
876,2847,merchant,pending,2025-01-15
877,64,admin,kyc_done,2025-01-03
878,1983,customer,kyc_done,2025-01-17
879,1784,merchant,pending,2025-02-16
880,2945,merchant,kyc_done,2025-02-24
881,545,agent,pending,2025-01-19
882,611,customer,kyc_done,2025-01-07
883,871,customer,rejected,2025-02-09
884,2809,customer,pending,2025-02-17
885,987,customer,kyc_done,2025-01-02
886,393,merchant,completed,2025-01-12
887,1652,customer,kyc_done,2025-01-15
888,1917,customer,kyc_done,2025-01-22
889,1334,merchant,kyc_done,2025-02-19
890,617,merchant,pending,2025-02-09
891,2935,merchant,pending,2025-03-16
892,651,customer,rejected,2025-01-06
893,314,merchant,pending,2025-02-27
894,238,merchant,rejected,2025-01-15
895,171,merchant,kyc_done,2025-01-05
896,1953,customer,completed,2025-03-05
897,1949,customer,completed,2025-03-11
898,2051,customer,kyc_done,2025-02-17
899,2872,merchant,kyc_done,2025-01-02
900,1973,merchant,pending,2025-02-03
901,2299,customer,pending,2025-02-10
902,2394,agent,pending,2025-01-10
903,961,agent,completed,2025-02-18
904,376,merchant,completed,2025-03-31
905,2191,merchant,pending,2025-02-17
906,900,customer,pending,2025-02-11
907,588,merchant,rejected,2025-02-01
908,470,customer,kyc_done,2025-01-01
909,1624,customer,completed,2025-01-27
910,1697,customer,kyc_done,2025-03-23
911,2839,customer,pending,2025-02-19
912,1499,agent,pending,2025-03-25
913,1885,customer,kyc_done,2025-03-03
914,2639,customer,completed,2025-01-24
915,1663,merchant,kyc_done,2025-02-09
916,2793,merchant,kyc_done,2025-03-05
917,2005,customer,rejected,2025-01-14
918,2044,agent,rejected,2025-03-18
919,1455,agent,pending,2025-01-02
920,958,customer,pending,2025-01-03
921,958,merchant,kyc_done,2025-03-20
922,1260,merchant,kyc_done,2025-03-09
923,1241,merchant,kyc_done,2025-03-02
924,2299,customer,rejected,2025-01-03
925,1258,customer,completed,2025-02-27
926,1515,merchant,kyc_done,2025-02-21
927,1992,customer,completed,2025-03-01
928,2163,customer,rejected,2025-01-20
929,2202,customer,kyc_done,2025-03-03
930,1390,customer,rejected,2025-03-27
931,2227,customer,completed,2025-01-05
932,772,customer,completed,2025-01-29
933,1961,customer,completed,2025-03-24
934,957,merchant,kyc_done,2025-01-24
935,2172,agent,kyc_done,2025-01-25
936,830,admin,kyc_done,2025-03-02
937,2481,merchant,kyc_done,2025-02-21
938,746,customer,completed,2025-02-18
939,1610,customer,kyc_done,2025-02-08
940,1217,customer,completed,2025-01-11
941,2448,merchant,kyc_done,2025-03-16
942,782,customer,pending,2025-02-24
943,1715,admin,pending,2025-01-04
944,2511,customer,completed,2025-03-03
945,2148,merchant,kyc_done,2025-02-19
946,2658,agent,rejected,2025-03-16
947,1732,merchant,kyc_done,2025-03-28
948,2396,customer,kyc_done,2025-02-27
949,2901,customer,kyc_done,2025-01-23
950,2631,customer,rejected,2025-03-28
951,2748,customer,pending,2025-01-27
952,178,agent,pending,2025-01-15
953,1063,customer,completed,2025-03-19
954,1331,customer,completed,2025-01-02
955,95,agent,rejected,2025-03-19
956,2832,customer,completed,2025-03-14
957,1117,agent,kyc_done,2025-03-01
958,1934,customer,completed,2025-03-12
959,2873,customer,completed,2025-03-08
960,1742,customer,pending,2025-02-13
961,1457,merchant,kyc_done,2025-02-17
962,799,merchant,kyc_done,2025-03-08
963,1256,customer,kyc_done,2025-02-05
964,708,agent,kyc_done,2025-01-15
965,2636,merchant,pending,2025-02-03
966,172,merchant,completed,2025-02-04
967,948,customer,pending,2025-03-17
968,2143,agent,pending,2025-02-05
969,1132,customer,kyc_done,2025-03-07
970,65,customer,pending,2025-03-04
971,1078,customer,pending,2025-03-28
972,741,customer,kyc_done,2025-03-22
973,180,customer,kyc_done,2025-01-24
974,555,merchant,kyc_done,2025-03-03
975,2294,customer,rejected,2025-03-01
976,1785,agent,rejected,2025-02-16
977,1859,customer,completed,2025-01-01
978,2549,customer,kyc_done,2025-01-24
979,2913,customer,pending,2025-03-08
980,1553,customer,rejected,2025-01-13
981,1513,agent,kyc_done,2025-01-24
982,400,customer,pending,2025-02-03
983,1379,merchant,rejected,2025-03-24
984,1170,agent,pending,2025-02-18
985,2376,customer,pending,2025-03-19
986,1260,merchant,kyc_done,2025-01-25
987,1996,agent,completed,2025-02-16
988,2176,merchant,completed,2025-02-16
989,1274,customer,kyc_done,2025-02-18
990,2960,customer,pending,2025-02-15
991,1824,admin,pending,2025-01-28
992,1609,customer,kyc_done,2025-02-08
993,1338,agent,kyc_done,2025-01-20
994,2341,agent,kyc_done,2025-01-01
995,1915,merchant,kyc_done,2025-02-10
996,454,customer,kyc_done,2025-01-19
997,24,merchant,pending,2025-01-04
998,773,customer,pending,2025-01-16
999,2857,customer,kyc_done,2025-02-22
1000,1369,customer,completed,2025-03-05
1001,242,customer,completed,2025-01-23
1002,2318,agent,pending,2025-03-01
1003,2343,agent,rejected,2025-02-20
1004,1081,merchant,completed,2025-03-10
1005,849,merchant,kyc_done,2025-03-04
1006,2559,customer,completed,2025-02-05
1007,2809,customer,kyc_done,2025-01-11
1008,488,customer,pending,2025-02-23
1009,1266,agent,completed,2025-03-16
1010,2336,customer,pending,2025-01-16
1011,2643,merchant,kyc_done,2025-01-24
1012,2845,customer,rejected,2025-01-30
1013,1963,merchant,completed,2025-02-20
1014,2945,merchant,pending,2025-02-03
1015,884,admin,kyc_done,2025-01-27
1016,729,merchant,rejected,2025-01-01
1017,988,customer,rejected,2025-01-07
1018,306,agent,rejected,2025-01-30
1019,2330,merchant,kyc_done,2025-02-07
1020,1485,merchant,pending,2025-01-25
1021,2533,customer,kyc_done,2025-02-21
1022,1097,merchant,rejected,2025-02-05
1023,2805,admin,kyc_done,2025-02-06
1024,1484,admin,kyc_done,2025-01-25
1025,2996,customer,kyc_done,2025-03-29
1026,2292,merchant,kyc_done,2025-02-15
1027,473,customer,pending,2025-03-02
1028,197,merchant,pending,2025-01-09
1029,414,agent,completed,2025-01-19
1030,861,customer,completed,2025-03-18
1031,2703,agent,rejected,2025-02-08
1032,1317,agent,pending,2025-02-04
1033,2043,customer,pending,2025-02-18
1034,2621,customer,pending,2025-02-10
1035,1172,customer,kyc_done,2025-02-03
1036,2202,customer,completed,2025-03-02
1037,674,customer,completed,2025-03-02
1038,1411,merchant,pending,2025-03-08
1039,729,merchant,kyc_done,2025-02-12
1040,2497,agent,pending,2025-03-29
1041,1487,merchant,kyc_done,2025-03-08
1042,2176,customer,rejected,2025-02-07
1043,288,customer,pending,2025-01-10
1044,1729,customer,kyc_done,2025-03-31
1045,1726,merchant,pending,2025-03-02
1046,860,agent,completed,2025-01-05
1047,949,merchant,kyc_done,2025-02-03
1048,1747,customer,kyc_done,2025-02-17
1049,6,merchant,kyc_done,2025-03-21
1050,861,customer,kyc_done,2025-01-30
1051,2765,merchant,rejected,2025-03-29
1052,2476,customer,kyc_done,2025-01-18
1053,1984,merchant,kyc_done,2025-02-11
1054,1868,merchant,kyc_done,2025-03-17
1055,874,customer,kyc_done,2025-02-06
1056,2758,merchant,kyc_done,2025-02-09
1057,910,customer,pending,2025-03-13
1058,2034,customer,kyc_done,2025-01-04
1059,534,customer,completed,2025-02-09
1060,2602,agent,pending,2025-01-22
1061,1290,customer,kyc_done,2025-03-03
1062,1262,customer,kyc_done,2025-01-15
1063,860,customer,pending,2025-01-28
1064,341,customer,rejected,2025-03-05
1065,1413,merchant,kyc_done,2025-01-06
1066,1668,customer,pending,2025-03-03
1067,1528,customer,kyc_done,2025-01-11
1068,1429,agent,kyc_done,2025-03-11
1069,121,merchant,completed,2025-02-22
1070,2260,merchant,pending,2025-03-01
1071,2883,agent,rejected,2025-01-10
1072,2554,merchant,kyc_done,2025-03-16
1073,94,customer,pending,2025-03-19
1074,2528,customer,pending,2025-01-24
1075,636,customer,pending,2025-02-21
1076,1150,customer,rejected,2025-01-10
1077,396,customer,rejected,2025-02-21
1078,1934,merchant,completed,2025-02-20
1079,879,merchant,rejected,2025-03-29
1080,2354,merchant,completed,2025-03-16
1081,2142,customer,pending,2025-02-02
1082,631,customer,pending,2025-02-05
1083,2046,customer,pending,2025-03-01
1084,1111,customer,kyc_done,2025-01-07
1085,2095,customer,pending,2025-03-15
1086,402,customer,completed,2025-03-15
1087,801,customer,completed,2025-02-09
1088,1496,agent,completed,2025-01-12
1089,1382,customer,completed,2025-03-08
1090,1562,customer,completed,2025-01-12
1091,566,customer,pending,2025-03-01
1092,1925,customer,kyc_done,2025-03-01
1093,2563,agent,pending,2025-01-12
1094,1876,merchant,pending,2025-02-17
1095,1647,customer,kyc_done,2025-02-21
1096,831,merchant,pending,2025-01-18
1097,2042,customer,completed,2025-02-10
1098,2604,merchant,completed,2025-01-23
1099,2685,agent,kyc_done,2025-03-18
1100,1741,customer,pending,2025-03-15
1101,1598,customer,kyc_done,2025-01-01
1102,586,merchant,kyc_done,2025-02-23
1103,1087,customer,kyc_done,2025-03-05
1104,374,customer,kyc_done,2025-02-24
1105,1777,customer,kyc_done,2025-02-27
1106,1064,merchant,completed,2025-02-01
1107,2705,customer,rejected,2025-03-29
1108,1023,agent,rejected,2025-03-25
1109,1305,customer,pending,2025-03-01
1110,2776,customer,kyc_done,2025-03-31
1111,2142,merchant,completed,2025-02-28
1112,2049,merchant,kyc_done,2025-01-08
1113,1181,merchant,completed,2025-02-21
1114,462,merchant,rejected,2025-03-01
1115,1014,customer,kyc_done,2025-03-20
1116,1648,merchant,pending,2025-03-29
1117,1962,customer,kyc_done,2025-01-22
1118,2229,merchant,pending,2025-02-03
1119,2891,customer,kyc_done,2025-02-18
1120,17,customer,completed,2025-01-09
1121,1950,customer,pending,2025-02-05
1122,721,agent,pending,2025-01-09
1123,241,customer,kyc_done,2025-03-13
1124,2747,customer,kyc_done,2025-02-17
1125,1219,customer,kyc_done,2025-02-13
1126,633,agent,kyc_done,2025-01-29
1127,1063,agent,kyc_done,2025-01-16
1128,2677,customer,rejected,2025-03-01
1129,1934,customer,kyc_done,2025-03-22
1130,2791,customer,kyc_done,2025-03-20
1131,2028,customer,rejected,2025-01-25
1132,2469,admin,pending,2025-01-10
1133,2912,merchant,kyc_done,2025-02-15
1134,801,customer,kyc_done,2025-02-03
1135,1101,customer,completed,2025-02-08
1136,1277,customer,completed,2025-02-11
1137,1782,merchant,kyc_done,2025-01-27
1138,638,merchant,kyc_done,2025-03-27
1139,2496,merchant,pending,2025-01-29
1140,287,customer,rejected,2025-03-31
1141,2451,customer,kyc_done,2025-03-30
1142,1876,merchant,kyc_done,2025-02-18
1143,828,agent,kyc_done,2025-01-26
1144,2111,customer,kyc_done,2025-02-13
1145,2996,merchant,pending,2025-02-28
1146,468,customer,completed,2025-02-19
1147,322,agent,completed,2025-03-18
1148,1535,customer,pending,2025-03-07
1149,1394,agent,pending,2025-02-16
1150,405,customer,pending,2025-01-27
1151,2524,agent,rejected,2025-02-03
1152,2005,merchant,pending,2025-03-27
1153,1753,admin,rejected,2025-01-30
1154,1069,merchant,kyc_done,2025-01-06
1155,511,merchant,pending,2025-02-20
1156,2923,customer,pending,2025-02-16
1157,2954,customer,kyc_done,2025-01-14
1158,473,merchant,pending,2025-02-14
1159,2705,customer,kyc_done,2025-01-28
1160,217,customer,rejected,2025-02-10
1161,1342,customer,rejected,2025-02-11
1162,2476,agent,rejected,2025-03-19
1163,468,agent,kyc_done,2025-01-05
1164,281,customer,kyc_done,2025-02-25
1165,2072,customer,kyc_done,2025-03-28
1166,66,merchant,kyc_done,2025-03-09
1167,2880,customer,pending,2025-03-04
1168,738,customer,completed,2025-03-27
1169,1029,merchant,completed,2025-01-31
1170,311,customer,completed,2025-02-12
1171,2818,merchant,completed,2025-02-13
1172,2369,customer,pending,2025-03-28
1173,2357,customer,kyc_done,2025-02-18
1174,2895,customer,kyc_done,2025-02-16
1175,1549,customer,pending,2025-02-21
1176,2711,customer,pending,2025-03-18
1177,2629,customer,kyc_done,2025-02-17
1178,1220,customer,kyc_done,2025-03-18
1179,694,agent,pending,2025-02-07
1180,387,customer,completed,2025-01-08
1181,2650,customer,kyc_done,2025-03-10
1182,2708,customer,kyc_done,2025-02-21
1183,2952,admin,kyc_done,2025-03-29
1184,162,agent,kyc_done,2025-02-22
1185,1609,customer,kyc_done,2025-03-11
1186,261,customer,rejected,2025-01-19
1187,1567,customer,kyc_done,2025-01-12
1188,687,agent,rejected,2025-03-30
1189,1507,customer,pending,2025-01-09
1190,1252,customer,completed,2025-01-17
1191,376,customer,pending,2025-03-04
1192,1398,customer,pending,2025-02-07
1193,1099,merchant,pending,2025-02-12
1194,1687,customer,kyc_done,2025-02-25
1195,2540,agent,kyc_done,2025-01-14
1196,1904,admin,completed,2025-01-22
1197,545,customer,pending,2025-02-27
1198,699,merchant,completed,2025-03-01
1199,670,customer,kyc_done,2025-03-23
1200,625,merchant,kyc_done,2025-01-15
1201,497,agent,completed,2025-01-29
1202,756,customer,kyc_done,2025-02-23
1203,1189,customer,pending,2025-01-31
1204,1354,customer,completed,2025-01-27
1205,2085,customer,completed,2025-03-12
1206,2238,merchant,pending,2025-01-31
1207,498,customer,pending,2025-02-05
1208,2585,agent,kyc_done,2025-01-30
1209,150,customer,kyc_done,2025-01-17
1210,1991,customer,kyc_done,2025-02-14
1211,94,customer,kyc_done,2025-03-06
1212,1203,merchant,pending,2025-01-07
1213,1098,merchant,pending,2025-01-06
1214,2129,agent,kyc_done,2025-01-30
