transaction_id,user_id,amount,transaction_date
892,2940,40.47,2025-03-30
893,451,236.92,2025-03-08
894,2364,275.67,2025-01-25
895,1232,520.03,2025-03-10
896,1663,441.95,2025-01-04
897,2459,26.39,2025-01-17
898,2492,255.04,2025-03-20
899,2698,779.84,2025-02-01
900,2638,416.66,2025-03-09
901,1489,80.02,2025-01-27
902,2326,156.77,2025-02-14
903,858,54.26,2025-03-05
904,1448,135.45,2025-02-12
905,1422,121.55,2025-01-22
906,1748,60.05,2025-03-19
907,269,345.23,2025-02-14
908,2356,120.68,2025-01-09
909,1180,206.99,2025-01-10
910,1015,348.63,2025-03-12
911,2747,79.23,2025-01-23
912,355,19.76,2025-03-01
913,2791,191.19,2025-01-24
914,1890,248.87,2025-03-23
915,350,912.41,2025-02-21
916,1575,274.76,2025-02-10
917,2277,244.72,2025-01-28
918,669,350.69,2025-01-27
919,1807,229.47,2025-03-28
920,273,154.92,2025-02-22
921,964,128.68,2025-01-06
922,217,42.35,2025-03-31
923,1586,242.7,2025-01-17
924,1835,181.91,2025-03-30
925,1212,155.66,2025-01-27
926,1867,218.08,2025-01-22
927,2921,220.33,2025-02-24
928,586,224.43,2025-02-18
929,149,143.2,2025-03-25
930,1317,247.97,2025-03-06
931,928,910.5,2025-02-04
932,182,894.26,2025-01-31
933,1536,535.01,2025-01-06
934,1266,116.24,2025-01-08
935,1348,182.57,2025-02-22
936,1619,434.1,2025-02-25
937,1528,201.74,2025-03-11
938,597,118.24,2025-02-03
939,1723,144.35,2025-03-06
940,191,338.38,2025-01-04
941,2668,221.5,2025-03-15
942,1616,249.21,2025-02-25
943,385,302.94,2025-01-04
944,2284,307.07,2025-03-20
945,2099,111.6,2025-02-20
946,1984,146.92,2025-02-07
947,2571,47.21,2025-01-31
948,2659,342.19,2025-01-15
949,2147,370.9,2025-03-03
950,1981,235.41,2025-01-28
951,1298,409.49,2025-03-14
952,1056,64.85,2025-03-07
953,206,240.83,2025-01-01
954,1949,79.19,2025-01-15
955,1487,52.75,2025-03-05
956,1130,34.44,2025-03-08
957,2593,106.18,2025-01-21
958,1825,111.93,2025-03-23
959,1631,67.48,2025-02-09
960,1105,411.78,2025-03-01
961,2118,567.03,2025-01-02
962,2719,437.73,2025-02-07
963,1031,122.42,2025-03-25
964,2568,223.15,2025-01-14
965,2934,171.74,2025-02-26
966,299,437.9,2025-02-24
967,1433,22.22,2025-01-13
968,2804,193.29,2025-02-07
969,2794,95.28,2025-03-13
970,1398,34.84,2025-01-21
971,1234,336.24,2025-03-27
972,935,599.38,2025-02-15
973,2185,662.03,2025-02-27
974,453,76.03,2025-03-19
975,722,134.04,2025-01-15
976,66,351.73,2025-03-21
977,1807,675.98,2025-03-15
978,2856,19.59,2025-03-26
979,2012,247.59,2025-02-22
980,1248,214.58,2025-03-23
981,1559,310.9,2025-02-20
982,1677,931.4,2025-01-12
983,819,607.29,2025-03-21
984,1856,28.06,2025-02-28
985,1307,58.08,2025-02-16
986,1246,47.94,2025-03-08
987,318,14.2,2025-01-14
988,1220,141.7,2025-02-23
989,1678,645.41,2025-03-01
990,289,242.6,2025-02-11
991,2119,183.95,2025-01-02
992,1137,125.49,2025-02-27
993,1808,129.67,2025-02-15
994,2264,73.68,2025-01-06
995,3,49.29,2025-03-24
996,823,78.93,2025-03-26
997,2382,42.16,2025-01-13
998,686,103.47,2025-03-26
999,2572,678.2,2025-01-13
1000,1803,15.93,2025-03-18
1001,823,121.31,2025-01-06
1002,1497,67.14,2025-01-06
1003,1131,487.36,2025-02-01
1004,570,991.77,2025-02-09
1005,391,530.88,2025-01-12
1006,908,239.27,2025-02-15
1007,676,104.56,2025-02-11
1008,557,1199.43,2025-01-14
1009,2807,581.83,2025-03-14
1010,1396,88.56,2025-02-07
1011,831,215.0,2025-03-12
1012,2732,58.22,2025-02-27
1013,1198,186.63,2025-02-05
1014,1433,10.02,2025-03-26
1015,1066,418.41,2025-03-25
1016,2136,105.38,2025-02-15
1017,943,32.93,2025-01-28
1018,2594,196.64,2025-03-07
1019,490,178.21,2025-03-08
1020,2371,75.63,2025-01-26
1021,1043,72.67,2025-01-25
1022,513,502.54,2025-03-09
1023,1343,278.62,2025-03-21
1024,2205,45.9,2025-02-11
1025,1371,44.24,2025-03-04
1026,2849,310.33,2025-03-13
1027,2143,63.39,2025-03-22
1028,352,384.64,2025-03-08
1029,2179,182.2,2025-02-22
1030,2932,1225.24,2025-02-24
1031,2335,98.4,2025-01-22
1032,1649,133.02,2025-01-29
1033,2846,76.41,2025-01-20
1034,2891,34.0,2025-01-31
1035,1199,187.32,2025-03-11
1036,669,58.45,2025-02-05
1037,2017,102.15,2025-03-29
1038,1223,391.48,2025-02-07
1039,1865,24.43,2025-03-27
1040,617,170.38,2025-01-08
1041,1870,182.67,2025-02-04
1042,930,118.01,2025-01-29
1043,2670,43.56,2025-02-21
1044,900,35.33,2025-03-28
1045,1478,162.21,2025-02-14
1046,2415,312.58,2025-03-07
1047,2387,137.61,2025-03-23
1048,2082,158.76,2025-01-28
1049,882,102.01,2025-01-19
1050,1553,437.67,2025-03-30
1051,2024,441.1,2025-01-02
1052,1521,23.78,2025-03-02
1053,840,682.46,2025-03-01
1054,621,505.68,2025-02-14
1055,437,100.06,2025-03-26
1056,2283,274.86,2025-02-26
1057,973,234.62,2025-01-21
1058,2761,419.63,2025-03-17
1059,980,258.83,2025-01-30
1060,1109,154.66,2025-03-01
1061,2075,20.48,2025-03-28
1062,2906,411.02,2025-03-03
1063,894,142.53,2025-01-23
1064,195,196.15,2025-03-10
1065,692,147.66,2025-02-20
1066,1119,58.18,2025-02-23
1067,2968,75.68,2025-01-04
1068,605,205.79,2025-01-04
1069,162,28.37,2025-01-27
1070,2631,757.79,2025-03-16
1071,1963,99.43,2025-03-10
1072,1040,49.65,2025-01-17
1073,2458,428.31,2025-03-27
1074,2054,27.39,2025-01-24
1075,1689,207.22,2025-01-24
1076,313,127.93,2025-03-31
1077,2078,815.08,2025-01-15
1078,2779,306.71,2025-03-31
1079,2137,760.84,2025-01-31
1080,1456,375.11,2025-01-09
1081,1300,68.14,2025-03-27
1082,890,91.2,2025-01-04
1083,1943,89.62,2025-02-17
1084,1986,351.45,2025-01-03
1085,2196,154.0,2025-02-27
1086,2842,247.72,2025-02-24
1087,1959,443.88,2025-01-06
1088,2788,36.14,2025-01-10
1089,2521,161.1,2025-01-17
1090,2012,264.58,2025-01-08
1091,401,201.74,2025-02-17
1092,2128,322.27,2025-01-05
1093,1883,160.28,2025-01-04
1094,1582,75.77,2025-03-18
1095,2249,220.25,2025-03-15
1096,2972,830.18,2025-02-15
1097,2979,19.31,2025-01-06
1098,2551,384.27,2025-03-22
1099,2669,158.78,2025-03-26
1100,1876,163.02,2025-01-17
1101,2664,605.54,2025-02-06
1102,544,281.5,2025-01-02
1103,1994,69.52,2025-02-07
1104,508,312.25,2025-01-19
1105,2432,52.7,2025-01-19
1106,1929,172.2,2025-01-10
1107,1378,729.76,2025-03-07
1108,81,694.16,2025-01-30
1109,2078,159.07,2025-03-23
1110,2917,73.71,2025-01-05
1111,856,309.07,2025-02-25
1112,2178,82.74,2025-01-16
1113,2212,201.5,2025-01-23
1114,1648,91.87,2025-01-31
1115,1551,70.32,2025-01-24
1116,942,320.96,2025-02-12
1117,2186,133.07,2025-02-17
1118,2600,89.37,2025-02-05
1119,670,106.43,2025-01-10
1120,16,231.36,2025-02-20
1121,1950,100.77,2025-03-07
1122,29,47.76,2025-02-09
1123,702,129.61,2025-03-09
1124,858,48.08,2025-02-20
1125,171,10.29,2025-03-29
1126,463,115.89,2025-03-10
1127,2937,21.13,2025-01-18
1128,2213,58.51,2025-03-16
1129,521,384.65,2025-03-08
1130,697,47.49,2025-01-22
1131,587,85.14,2025-01-13
1132,2761,27.85,2025-02-04
1133,2632,88.63,2025-01-24
1134,1234,204.14,2025-03-27
1135,1686,785.03,2025-02-04
1136,2036,37.11,2025-03-03
1137,2411,342.71,2025-01-15
1138,1427,51.86,2025-03-09
1139,598,51.72,2025-03-02
1140,1477,201.21,2025-03-02
1141,2985,349.79,2025-03-29
1142,882,396.66,2025-02-01
1143,1183,23.73,2025-01-25
1144,2143,214.07,2025-01-24
1145,1342,910.55,2025-01-12
1146,2453,53.48,2025-02-10
1147,2432,39.25,2025-03-26
1148,1931,11.83,2025-03-12
1149,2807,71.71,2025-02-26
1150,964,129.74,2025-03-14
1151,306,71.92,2025-03-15
1152,1370,28.15,2025-03-25
1153,2729,492.24,2025-03-16
1154,1686,42.12,2025-01-27
1155,279,31.16,2025-03-23
1156,899,126.31,2025-01-24
1157,1330,64.16,2025-03-02
1158,176,266.45,2025-01-26
1159,597,111.69,2025-03-02
1160,1429,753.5,2025-01-01
1161,2226,172.55,2025-02-16
1162,1317,16.13,2025-01-11
1163,836,268.84,2025-03-24
1164,1560,42.19,2025-02-03
1165,2518,168.57,2025-03-04
1166,1158,253.57,2025-02-20
1167,1342,116.11,2025-03-07
1168,2938,178.26,2025-03-31
1169,1515,78.43,2025-02-22
1170,6,19.58,2025-01-24
1171,2747,723.87,2025-01-03
1172,586,244.57,2025-02-23
1173,1457,467.16,2025-01-25
1174,2732,71.5,2025-02-15
1175,1864,285.58,2025-01-15
1176,620,65.8,2025-03-23
1177,2356,140.48,2025-03-04
1178,782,307.64,2025-02-06
1179,2646,689.04,2025-03-18
1180,1575,46.23,2025-02-18
1181,1472,278.33,2025-02-26
1182,526,62.82,2025-02-12
1183,2145,252.17,2025-01-14
1184,841,310.24,2025-02-23
1185,2313,406.36,2025-02-20
1186,1858,421.01,2025-01-27
1187,2453,93.05,2025-02-02
1188,2656,42.73,2025-03-04
1189,280,111.51,2025-03-18
1190,1616,55.56,2025-01-08
1191,1858,161.89,2025-01-21
1192,989,236.08,2025-02-17
1193,271,199.03,2025-02-14
1194,306,65.75,2025-03-09
1195,1689,68.8,2025-02-10
1196,49,120.4,2025-03-31
1197,958,760.47,2025-02-01
1198,968,25.95,2025-01-19
1199,1696,147.34,2025-01-03
1200,245,443.83,2025-01-09
1201,746,98.32,2025-03-29
1202,64,91.41,2025-03-17
1203,1649,12.7,2025-01-08
1204,451,570.33,2025-03-16
1205,1452,607.07,2025-03-14
1206,753,45.1,2025-01-31
1207,105,94.18,2025-01-13
1208,686,389.45,2025-01-03
1209,1101,916.39,2025-03-08
1210,1371,113.18,2025-02-14
1211,1317,134.77,2025-01-08
1212,2467,220.89,2025-03-23
1213,2420,79.69,2025-01-14
1214,836,56.69,2025-03-10
1215,1515,476.6,2025-03-07
1216,754,469.35,2025-01-27
1217,1135,134.13,2025-03-12
1218,84,294.75,2025-02-28
1219,1135,319.91,2025-01-02
1220,1877,37.06,2025-01-24
1221,2923,301.84,2025-02-04
1222,1250,484.26,2025-02-22
1223,2889,148.47,2025-01-09
1224,78,722.74,2025-01-24
1225,416,37.45,2025-03-06
1226,2711,155.77,2025-01-05
1227,1486,286.22,2025-02-12
1228,2821,371.12,2025-01-24
1229,2394,162.22,2025-01-30
1230,899,134.29,2025-02-20
1231,561,12.14,2025-02-14
1232,1237,34.76,2025-01-03
1233,2885,60.87,2025-02-19
1234,2246,127.93,2025-02-18
1235,1404,113.57,2025-02-12
1236,250,39.84,2025-03-19
1237,73,272.84,2025-01-21
1238,2716,101.44,2025-03-12
1239,1020,251.62,2025-01-10
1240,2894,169.86,2025-03-04
1241,1050,184.96,2025-02-09
1242,275,337.8,2025-02-19
1243,1274,92.66,2025-01-28
1244,2350,198.23,2025-01-15
1245,1014,57.94,2025-01-03
1246,402,258.49,2025-01-04
1247,2733,281.91,2025-03-23
1248,312,33.06,2025-03-27
1249,1808,73.03,2025-01-01
1250,1097,251.26,2025-03-05
1251,2128,532.77,2025-01-28
1252,139,187.91,2025-03-30
1253,1990,19.7,2025-01-28
1254,1097,261.36,2025-02-03
1255,1010,281.34,2025-03-17
1256,1799,271.87,2025-01-31
1257,750,471.77,2025-01-02
1258,1575,246.17,2025-02-10
1259,2872,91.68,2025-02-23
1260,639,357.86,2025-03-21
1261,1260,732.25,2025-01-22
1262,1015,254.81,2025-01-26
1263,848,31.0,2025-03-08
1264,2939,204.23,2025-02-06
1265,2873,14.66,2025-02-06
1266,513,45.77,2025-01-08
1267,1550,344.0,2025-03-11
1268,575,33.28,2025-03-09
1269,2830,92.89,2025-02-20
1270,2469,281.53,2025-03-09
1271,182,106.54,2025-02-26
1272,2890,15.83,2025-01-27
1273,2333,240.46,2025-03-12
1274,1732,41.82,2025-02-27
1275,863,263.19,2025-02-25
1276,2543,160.97,2025-03-28
1277,2513,54.92,2025-03-06
1278,1375,18.04,2025-03-21
1279,1404,21.82,2025-02-14
1280,2583,319.74,2025-02-06
1281,2939,171.7,2025-02-05
1282,867,67.81,2025-02-23
1283,1417,628.7,2025-02-18
1284,1915,71.31,2025-03-12
1285,49,315.82,2025-02-18
1286,596,67.01,2025-01-05
1287,18,305.79,2025-03-05
1288,2448,247.32,2025-02-15
1289,2292,756.0,2025-03-28
1290,837,283.5,2025-03-28
1291,1479,46.02,2025-03-27
1292,2380,137.2,2025-03-26
1293,39,134.32,2025-02-15
1294,2985,68.28,2025-01-18
1295,1572,174.88,2025-01-28
1296,962,99.35,2025-01-13
1297,871,179.2,2025-02-01
1298,98,328.97,2025-01-09
1299,1170,56.03,2025-01-29
1300,2848,77.71,2025-01-06
1301,2460,310.58,2025-02-10
1302,827,84.25,2025-03-28
1303,2048,221.6,2025-01-18
1304,1533,165.43,2025-03-17
1305,251,156.49,2025-02-08
1306,1963,51.69,2025-01-22
1307,1898,66.56,2025-01-22
1308,782,131.12,2025-03-19
1309,1403,120.69,2025-01-27
1310,2334,167.38,2025-03-31
1311,30,291.9,2025-02-03
1312,439,230.86,2025-03-23
1313,1169,145.4,2025-01-31
1314,1563,60.4,2025-02-04
1315,462,51.83,2025-01-06
1316,284,66.44,2025-01-21
1317,1014,230.81,2025-02-05
1318,1260,96.86,2025-02-02
1319,2334,310.85,2025-03-20
1320,2799,244.18,2025-02-12
1321,681,498.93,2025-02-24
1322,312,10.98,2025-01-08
1323,1663,184.52,2025-03-14
1324,946,217.86,2025-01-28
1325,2685,158.34,2025-02-24
1326,2571,531.25,2025-02-07
1327,1387,268.66,2025-03-09
1328,1333,91.48,2025-02-06
1329,1354,145.23,2025-03-29
1330,1413,96.17,2025-03-16
1331,175,111.18,2025-03-21
1332,1500,474.49,2025-02-22
1333,1441,358.5,2025-01-16
1334,1317,53.2,2025-03-11
1335,1882,154.97,2025-01-20
1336,2742,125.76,2025-03-20
1337,2034,124.73,2025-03-06
1338,162,61.51,2025-01-11
1339,543,511.89,2025-02-27
1340,880,116.82,2025-01-19
1341,2312,551.26,2025-02-20
1342,54,185.63,2025-03-13
1343,808,78.89,2025-03-29
1344,1082,79.18,2025-01-11
1345,1484,695.0,2025-02-26
1346,511,970.67,2025-02-05
1347,2279,231.12,2025-02-20
1348,2194,116.3,2025-03-18
1349,2504,15.73,2025-01-24
1350,1287,59.85,2025-03-07
1351,1995,16.28,2025-03-30
1352,2148,399.94,2025-01-17
1353,2116,290.8,2025-03-30
1354,617,73.43,2025-03-19
1355,130,792.35,2025-02-26
1356,1248,143.38,2025-02-09
1357,1876,157.82,2025-01-13
1358,2509,154.38,2025-02-26
1359,964,311.98,2025-01-27
1360,1031,64.73,2025-02-27
1361,2179,341.4,2025-01-13
1362,29,125.9,2025-03-26
1363,2502,595.74,2025-03-15
1364,864,95.02,2025-01-29
1365,1473,88.6,2025-03-12
1366,2363,684.99,2025-03-17
1367,2183,43.61,2025-02-04
1368,1356,933.4,2025-01-21
1369,1620,422.89,2025-02-24
1370,1487,75.14,2025-01-07
1371,1550,551.66,2025-01-01
1372,2890,126.1,2025-03-04
1373,447,219.19,2025-03-15
1374,1660,43.49,2025-02-16
1375,2131,75.58,2025-03-10
1376,2716,116.33,2025-01-13
1377,554,41.52,2025-01-22
1378,2470,59.37,2025-01-31
1379,1351,279.79,2025-01-24
1380,1989,177.53,2025-03-11
1381,858,419.88,2025-03-26
1382,2547,663.94,2025-02-13
1383,737,245.36,2025-01-13
1384,2952,154.08,2025-01-24
1385,1457,186.9,2025-02-19
1386,1263,194.75,2025-02-26
1387,1865,14.9,2025-02-17
1388,25,294.63,2025-02-12
1389,2371,418.57,2025-01-31
1390,645,39.51,2025-02-26
1391,2497,89.99,2025-03-02
1392,2838,246.4,2025-01-06
1393,312,271.46,2025-03-10
1394,2793,342.29,2025-01-04
1395,2843,103.84,2025-03-20
1396,804,29.49,2025-01-31
1397,1635,290.09,2025-02-08
1398,1604,318.22,2025-03-31
1399,299,389.74,2025-03-11
1400,683,163.15,2025-01-26
1401,1877,142.67,2025-01-12
1402,137,293.94,2025-03-24
1403,2891,14.21,2025-03-08
1404,62,177.57,2025-03-11
1405,204,143.06,2025-02-12
1406,2451,24.03,2025-02-17
1407,1663,35.77,2025-02-22
1408,2161,120.89,2025-01-25
1409,2571,261.69,2025-02-04
1410,2886,32.12,2025-01-26
1411,961,836.02,2025-02-20
1412,139,32.19,2025-01-13
1413,2948,150.19,2025-03-13
1414,1949,40.82,2025-02-03
1415,1317,187.75,2025-01-14
1416,1388,271.26,2025-01-31
1417,445,98.05,2025-03-13
1418,1620,46.93,2025-02-27
1419,2147,52.79,2025-01-05
1420,2929,13.84,2025-01-27
1421,2828,49.31,2025-02-16
1422,903,357.64,2025-02-06
1423,2334,137.57,2025-03-07
1424,1463,91.22,2025-01-11
1425,240,10.82,2025-02-24
1426,1220,241.52,2025-03-12
1427,1379,515.04,2025-03-01
1428,2807,248.06,2025-01-24
1429,231,466.73,2025-01-20
1430,19,405.34,2025-03-09
1431,1394,712.82,2025-03-13
1432,2256,19.58,2025-02-25
1433,1531,88.4,2025-02-23
1434,1483,299.87,2025-01-21
1435,319,196.7,2025-01-03
1436,2438,56.7,2025-02-26
1437,555,46.18,2025-03-07
1438,436,12.28,2025-03-23
1439,504,15.53,2025-02-28
1440,861,448.73,2025-01-07
1441,1600,18.4,2025-02-10
1442,2640,30.44,2025-02-08
1443,1050,213.74,2025-03-31
1444,452,52.26,2025-03-29
1445,2451,158.45,2025-02-25
1446,1967,108.54,2025-02-21
1447,2035,143.66,2025-01-19
1448,2841,12.53,2025-03-22
1449,2924,172.64,2025-02-05
1450,2484,673.25,2025-03-10
1451,2178,178.75,2025-03-17
1452,2878,46.14,2025-01-04
1453,2761,171.86,2025-02-07
1454,149,182.01,2025-03-08
1455,2405,312.8,2025-02-02
1456,279,215.65,2025-03-19
1457,639,39.39,2025-03-01
1458,463,351.05,2025-03-29
1459,330,15.42,2025-01-09
1460,2848,365.83,2025-02-04
1461,1769,40.48,2025-01-29
1462,1342,289.98,2025-02-09
1463,9,36.17,2025-01-08
1464,907,208.95,2025-03-11
1465,2356,112.8,2025-03-02
1466,2248,469.26,2025-03-06
1467,1811,148.12,2025-03-06
1468,1088,122.81,2025-02-28
1469,1012,308.22,2025-02-16
1470,736,75.53,2025-02-21
1471,2656,78.41,2025-01-21
1472,1081,169.48,2025-02-11
1473,1606,354.55,2025-01-10
1474,2149,112.69,2025-01-25
1475,150,58.98,2025-03-02
1476,958,413.46,2025-03-21
1477,2692,368.22,2025-01-17
1478,2324,577.58,2025-03-30
1479,1140,131.61,2025-02-09
1480,1416,182.09,2025-02-21
1481,2378,172.27,2025-03-28
1482,53,383.01,2025-02-11
1483,2039,158.98,2025-03-29
1484,182,28.41,2025-02-26
1485,62,29.05,2025-01-24
1486,1782,55.99,2025-03-05
1487,1051,10.39,2025-01-04
1488,2561,91.5,2025-02-24
1489,981,266.4,2025-01-15
1490,2655,175.87,2025-01-21
1491,2334,24.34,2025-03-12
1492,2643,104.94,2025-03-22
1493,2526,29.35,2025-03-26
1494,1490,273.81,2025-01-31
1495,2521,157.9,2025-02-06
1496,882,465.32,2025-03-29
1497,1586,47.94,2025-01-07
1498,2224,13.15,2025-03-11
1499,1228,118.09,2025-03-28
1500,1480,93.05,2025-03-11
1501,962,87.98,2025-03-19
1502,1012,48.45,2025-01-22
1503,2274,239.04,2025-02-05
1504,2902,615.73,2025-02-24
1505,2350,173.75,2025-01-19
1506,19,56.13,2025-02-13
1507,2371,98.37,2025-03-30
1508,635,16.41,2025-01-16
1509,815,113.74,2025-03-09
1510,1069,396.43,2025-02-09
1511,721,133.71,2025-01-06
1512,1471,196.73,2025-03-15
1513,216,25.77,2025-01-02
1514,733,33.01,2025-02-20
1515,415,135.41,2025-01-23
1516,2158,16.15,2025-03-31
1517,875,195.4,2025-01-23
1518,1621,45.89,2025-02-23
1519,715,111.47,2025-01-19
1520,1507,196.41,2025-03-01
1521,588,841.0,2025-03-25
1522,2551,191.65,2025-02-14
1523,1941,259.99,2025-02-18
1524,2264,39.64,2025-01-20
1525,2448,231.43,2025-03-24
1526,329,63.68,2025-01-04
1527,21,48.74,2025-02-01
1528,1592,354.69,2025-03-18
1529,2799,337.97,2025-01-02
1530,829,426.92,2025-03-29
1531,250,32.86,2025-01-11
1532,1526,72.26,2025-02-03
1533,20,216.68,2025-01-06
1534,900,264.13,2025-02-01
1535,2383,60.45,2025-03-30
1536,432,258.85,2025-02-17
1537,1884,70.37,2025-02-24
1538,1933,32.49,2025-03-11
1539,176,151.87,2025-03-05
1540,2814,151.64,2025-03-10
1541,269,66.38,2025-02-25
1542,519,215.61,2025-03-29
1543,681,500.78,2025-03-29
1544,255,389.43,2025-03-21
1545,2213,85.11,2025-01-24
1546,105,54.58,2025-01-25
1547,2607,122.54,2025-02-06
1548,1485,54.27,2025-01-23
1549,173,36.77,2025-03-05
1550,2735,100.62,2025-03-13
1551,2782,123.46,2025-03-02
1552,1106,60.07,2025-01-25
1553,2859,221.27,2025-03-02
1554,101,114.69,2025-02-24
1555,109,11.24,2025-03-04
1556,2179,103.03,2025-02-15
1557,2058,37.34,2025-01-10
1558,2535,573.15,2025-01-03
1559,1691,102.14,2025-02-08
1560,64,661.29,2025-03-06
1561,1908,48.07,2025-02-01
1562,2491,175.65,2025-03-02
1563,248,936.64,2025-02-12
1564,1364,225.26,2025-01-21
1565,1375,45.36,2025-02-24
1566,2233,552.65,2025-03-31
1567,1697,123.37,2025-01-22
1568,2670,45.25,2025-02-17
1569,2939,134.39,2025-01-15
1570,2710,62.41,2025-02-11
1571,987,103.5,2025-03-25
1572,355,340.49,2025-01-12
1573,1475,469.76,2025-02-27
1574,346,152.96,2025-01-28
1575,2370,462.17,2025-02-06
1576,1715,158.09,2025-01-22
1577,965,156.0,2025-02-11
1578,1560,314.97,2025-02-11
1579,1000,123.29,2025-01-30
1580,1513,448.33,2025-03-13
1581,1234,44.87,2025-02-14
1582,1683,44.56,2025-01-20
1583,84,816.13,2025-01-18
1584,2690,373.33,2025-01-08
1585,2782,173.23,2025-03-30
1586,376,108.28,2025-03-26
1587,2784,66.21,2025-01-23
1588,750,268.67,2025-03-07
1589,246,54.49,2025-02-22
1590,1899,72.94,2025-02-23
1591,1441,177.77,2025-03-09
1592,1072,230.62,2025-03-08
1593,2685,466.01,2025-01-25
1594,726,20.64,2025-02-10
1595,2091,758.49,2025-02-09
1596,501,17.64,2025-02-23
1597,1541,80.13,2025-01-01
1598,350,200.04,2025-01-18
1599,2542,79.13,2025-02-21
1600,675,706.88,2025-03-30
1601,1126,105.06,2025-01-18
1602,2625,128.41,2025-01-31
1603,469,268.73,2025-03-13
1604,1692,178.87,2025-02-13
1605,1696,708.2,2025-02-17
1606,1330,249.26,2025-01-07
1607,2105,31.77,2025-03-06
1608,1066,65.69,2025-02-17
1609,785,157.37,2025-02-07
1610,2496,170.07,2025-03-09
1611,823,136.18,2025-01-22
1612,2578,138.91,2025-03-30
1613,2948,26.03,2025-02-02
1614,2412,59.41,2025-02-28
1615,2334,221.59,2025-03-01
1616,2894,392.13,2025-03-07
1617,2985,97.45,2025-02-22
1618,1104,17.29,2025-03-18
1619,2604,11.23,2025-01-01
1620,965,83.97,2025-01-31
1621,2402,101.21,2025-03-13
1622,171,124.5,2025-03-27
1623,1263,26.1,2025-01-12
1624,2001,153.28,2025-01-13
1625,2479,119.25,2025-03-01
1626,2842,57.16,2025-02-08
1627,582,69.75,2025-01-22
1628,649,137.39,2025-03-25
1629,637,203.49,2025-03-21
1630,2382,195.97,2025-03-26
1631,902,222.16,2025-03-15
1632,458,306.11,2025-03-19
1633,1188,162.45,2025-03-14
1634,44,103.88,2025-03-10
1635,2210,41.32,2025-01-01
1636,1621,940.9,2025-01-17
1637,956,219.91,2025-02-18
1638,616,328.95,2025-01-10
1639,1739,236.47,2025-01-18
1640,696,234.1,2025-03-25
1641,2925,173.83,2025-01-14
1642,2370,730.87,2025-03-16
1643,1317,97.77,2025-03-23
1644,1467,16.14,2025-02-25
1645,1852,197.24,2025-03-26
1646,889,36.38,2025-01-24
1647,2904,888.02,2025-02-23
1648,1297,126.3,2025-01-11
1649,1388,58.84,2025-02-01
1650,223,14.93,2025-03-06
1651,2505,285.01,2025-01-15
1652,2,463.92,2025-02-16
1653,1259,51.9,2025-01-01
1654,712,231.4,2025-01-12
1655,244,60.26,2025-01-04
1656,2475,171.1,2025-01-08
1657,2805,10.48,2025-01-09
1658,2661,28.26,2025-02-01
1659,2516,79.64,2025-03-24
1660,479,30.22,2025-03-28
1661,2561,287.11,2025-01-24
1662,402,86.79,2025-03-19
1663,2029,35.05,2025-02-05
1664,1782,95.28,2025-01-20
1665,952,149.55,2025-01-01
1666,363,352.89,2025-02-14
1667,2030,379.8,2025-02-05
1668,1768,82.15,2025-01-06
1669,25,286.77,2025-01-01
1670,2513,35.21,2025-03-08
1671,1507,331.59,2025-01-22
1672,2277,199.23,2025-02-01
1673,2797,160.52,2025-02-18
1674,533,706.03,2025-01-10
1675,2460,171.65,2025-02-16
1676,1630,113.37,2025-02-01
1677,2512,279.92,2025-03-03
1678,1851,186.63,2025-03-31
1679,2771,35.49,2025-01-28
1680,2043,169.76,2025-01-04
1681,72,100.1,2025-02-17
1682,1503,237.71,2025-03-24
1683,2063,10.67,2025-03-26
1684,802,837.87,2025-01-01
1685,1479,648.72,2025-03-24
1686,2122,331.52,2025-02-09
1687,149,206.2,2025-02-04
1688,2561,202.75,2025-01-16
1689,2655,845.41,2025-03-19
1690,504,19.51,2025-01-28
1691,2617,472.84,2025-03-13
1692,2380,291.4,2025-03-07
1693,40,559.26,2025-03-16
1694,2520,209.04,2025-02-19
1695,625,139.15,2025-02-12
1696,1630,721.32,2025-03-19
1697,2838,79.87,2025-02-24
